OGLE-SMC-CEP-3801	F	1.8987482	0.505	0.482	4.257	0.343	2.406
OGLE-SMC-CEP-3802	1	1.9566251	0.289	0.127	4.576	0.023	3.597
OGLE-SMC-CEP-3803	F	2.6161501	0.331	0.426	4.505	0.204	2.855
OGLE-SMC-CEP-3804	F	1.7188110	0.761	0.508	4.166	0.371	2.222
OGLE-SMC-CEP-3805	1	0.9692279	0.440	0.335	4.277	0.100	2.134
OGLE-SMC-CEP-3806	F	1.0968469	0.733	0.440	4.049	0.296	1.856
OGLE-SMC-CEP-3807	1	2.1523574	0.275	0.106	4.583	0.011	-99.99
OGLE-SMC-CEP-3808	12	0.6806700	0.245	0.215	3.680	0.112	1.834
OGLE-SMC-CEP-3809	F	2.2037033	0.740	0.500	4.164	0.293	2.154
OGLE-SMC-CEP-3810	F	2.8490237	0.751	0.537	4.390	0.340	2.614
OGLE-SMC-CEP-3811	F	2.2089299	0.204	0.293	4.445	0.103	2.712
OGLE-SMC-CEP-3812	1	1.7169006	0.198	0.127	4.628	0.021	3.774
OGLE-SMC-CEP-3813	F	1.0811553	0.767	0.429	4.096	0.298	1.887
OGLE-SMC-CEP-3815	F	1.5070892	0.659	0.487	4.171	0.355	2.139
OGLE-SMC-CEP-3816	1	2.4754581	0.277	0.150	3.628	0.068	0.446
OGLE-SMC-CEP-3817	1	2.5460519	0.176	0.094	3.871	0.000	-99.99
OGLE-SMC-CEP-3818	F	1.6046892	0.734	0.484	4.141	0.346	2.065
OGLE-SMC-CEP-3819	1	2.2925010	0.273	0.096	4.553	0.019	4.591
OGLE-SMC-CEP-3820	F	5.1447398	0.293	0.394	5.007	0.130	3.703
OGLE-SMC-CEP-3821	1	0.5651118	0.264	0.152	3.141	0.208	0.623
OGLE-SMC-CEP-3822	1	0.8196031	0.441	0.346	4.179	0.100	2.114
OGLE-SMC-CEP-3823	F	1.2852453	0.394	0.407	4.164	0.270	2.057
OGLE-SMC-CEP-3824	1	1.4083003	0.321	0.219	4.439	0.083	2.978
OGLE-SMC-CEP-3825	12	0.9791406	0.412	0.309	4.429	0.085	2.565
OGLE-SMC-CEP-3826	F	1.3388301	0.690	0.481	4.137	0.329	2.012
OGLE-SMC-CEP-3827	12	0.7359212	0.267	0.267	3.872	0.114	1.970
OGLE-SMC-CEP-3828	F1	2.2856951	0.156	0.164	4.545	0.048	3.194
OGLE-SMC-CEP-3829	F	11.4093451	0.502	0.141	5.020	0.176	1.178
OGLE-SMC-CEP-3830	1	2.4575449	0.190	0.063	4.024	0.000	-99.99
OGLE-SMC-CEP-3831	F	5.0487446	0.607	0.474	4.644	0.203	2.966
OGLE-SMC-CEP-3832	1	0.8297295	0.364	0.287	3.952	0.080	1.784
OGLE-SMC-CEP-3833	1	0.9860086	0.414	0.300	4.213	0.101	1.871
OGLE-SMC-CEP-3834	F	1.2615179	0.485	0.468	4.202	0.294	2.155
OGLE-SMC-CEP-3835	2	0.6377753	0.052	0.000	-99.99	0.000	-99.99
OGLE-SMC-CEP-3836	F	2.3233595	0.247	0.382	4.375	0.153	2.593
OGLE-SMC-CEP-3837	F	1.5017889	0.571	0.481	4.130	0.356	2.116
OGLE-SMC-CEP-3838	F	1.6117880	0.815	0.481	4.149	0.347	2.066
OGLE-SMC-CEP-3839	1	2.2243722	0.196	0.082	4.533	0.017	4.745
OGLE-SMC-CEP-3840	1	1.9214581	0.302	0.178	4.527	0.033	3.251
OGLE-SMC-CEP-3841	1	1.4283194	0.341	0.219	4.369	0.090	2.512
OGLE-SMC-CEP-3842	1	1.1230410	0.208	0.155	4.265	0.021	-99.99
OGLE-SMC-CEP-3843	1	1.3120476	0.304	0.178	4.284	0.069	3.209
OGLE-SMC-CEP-3844	1	0.6319864	0.222	0.173	3.337	0.129	0.837
OGLE-SMC-CEP-3845	1	1.4676096	0.325	0.193	4.244	0.055	3.876
OGLE-SMC-CEP-3846	F	1.3518126	0.654	0.473	4.151	0.312	2.084
OGLE-SMC-CEP-3847	12	0.5944547	0.348	0.249	3.626	0.150	1.418
OGLE-SMC-CEP-3848	F	0.9864927	0.345	0.354	3.717	0.252	1.394
OGLE-SMC-CEP-3849	F	1.3088769	0.751	0.475	4.117	0.324	1.987
OGLE-SMC-CEP-3850	F	1.1119940	0.715	0.448	4.036	0.301	1.804
OGLE-SMC-CEP-3851	F	7.3915506	0.269	0.216	5.177	0.075	3.591
OGLE-SMC-CEP-3852	F	1.7560764	0.291	0.405	4.439	0.184	2.679
OGLE-SMC-CEP-3853	F	1.4585184	0.750	0.486	4.066	0.324	1.961
OGLE-SMC-CEP-3854	F	1.6295036	0.715	0.489	4.142	0.355	2.098
OGLE-SMC-CEP-3855	F	2.4892061	0.722	0.522	4.521	0.328	2.765
OGLE-SMC-CEP-3856	12	0.6387525	0.353	0.185	3.647	0.098	0.894
OGLE-SMC-CEP-3857	F	1.5266443	0.418	0.433	4.248	0.297	2.356
OGLE-SMC-CEP-3858	1	1.7215495	0.060	0.000	-99.99	0.000	-99.99
OGLE-SMC-CEP-3859	F	2.2616388	0.503	0.509	4.438	0.316	2.747
OGLE-SMC-CEP-3860	F	1.3495709	0.716	0.484	4.110	0.334	2.001
OGLE-SMC-CEP-3861	F	1.2986148	0.728	0.474	4.110	0.315	2.007
OGLE-SMC-CEP-3862	F	4.7078987	0.591	0.490	4.687	0.257	3.105
OGLE-SMC-CEP-3863	1	0.9672154	0.381	0.301	4.190	0.090	1.941
OGLE-SMC-CEP-3864	F	1.2639041	0.497	0.466	4.168	0.286	2.075
OGLE-SMC-CEP-3865	1	2.2777366	0.281	0.093	4.469	0.014	4.550
OGLE-SMC-CEP-3866	1	2.1772239	0.216	0.099	4.577	0.000	-99.99
OGLE-SMC-CEP-3867	123	0.2688496	0.289	0.208	4.335	0.000	-99.99
OGLE-SMC-CEP-3868	1	2.3168218	0.213	0.078	4.248	0.011	-99.99
OGLE-SMC-CEP-3869	F	2.5909238	0.653	0.538	4.409	0.340	2.690
OGLE-SMC-CEP-3870	F	1.6705962	0.568	0.483	4.229	0.344	2.327
OGLE-SMC-CEP-3871	F	15.9576089	0.621	0.342	5.095	0.221	3.409
OGLE-SMC-CEP-3872	F	2.9825142	0.757	0.534	4.397	0.337	2.579
OGLE-SMC-CEP-3873	F	1.3649704	0.780	0.483	4.098	0.335	2.013
OGLE-SMC-CEP-3874	F	1.1231488	0.593	0.450	3.964	0.298	1.754
OGLE-SMC-CEP-3875	F	1.4350759	0.579	0.496	4.174	0.337	2.099
OGLE-SMC-CEP-3876	F	1.4426528	0.713	0.495	4.164	0.351	2.122
OGLE-SMC-CEP-3877	F	1.5575456	0.558	0.480	4.209	0.329	2.218
OGLE-SMC-CEP-3878	F	1.9774512	0.728	0.496	4.519	0.480	2.698
OGLE-SMC-CEP-3879	F	4.3426911	0.611	0.492	4.587	0.275	2.977
OGLE-SMC-CEP-3880	F	2.0554832	0.516	0.508	4.386	0.317	2.694
OGLE-SMC-CEP-3881	F	1.4437505	0.750	0.488	4.122	0.337	2.056
OGLE-SMC-CEP-3882	1	1.0769555	0.271	0.235	4.227	0.067	2.096
OGLE-SMC-CEP-3883	1	1.6259910	0.079	0.044	4.685	0.000	-99.99
OGLE-SMC-CEP-3884	F	3.0993699	0.609	0.520	4.531	0.320	2.831
OGLE-SMC-CEP-3885	F	3.3730962	0.171	0.260	4.659	0.055	3.360
OGLE-SMC-CEP-3886	1	2.0189825	0.153	0.095	5.423	0.000	-99.99
OGLE-SMC-CEP-3887	F	5.2483674	0.626	0.479	4.657	0.244	3.077
OGLE-SMC-CEP-3888	F	1.1825499	0.541	0.469	4.074	0.302	1.887
OGLE-SMC-CEP-3889	F	1.1891722	0.631	0.477	4.071	0.301	1.916
OGLE-SMC-CEP-3890	F	4.7425533	0.488	0.472	4.802	0.228	3.335
OGLE-SMC-CEP-3891	F	3.1614841	0.244	0.351	4.646	0.127	3.009
OGLE-SMC-CEP-3892	F	1.9794154	0.669	0.505	4.187	0.368	2.259
OGLE-SMC-CEP-3893	1	0.8638226	0.390	0.340	4.189	0.088	2.114
OGLE-SMC-CEP-3894	F	1.4018110	0.761	0.502	4.072	0.338	1.993
OGLE-SMC-CEP-3895	F	2.8472076	0.638	0.529	4.455	0.334	2.727
OGLE-SMC-CEP-3896	F	1.3452567	0.736	0.474	4.047	0.300	1.906
OGLE-SMC-CEP-3897	F	1.1428912	0.694	0.458	4.059	0.308	1.858
OGLE-SMC-CEP-3898	1	1.0579564	0.185	0.187	4.221	0.036	2.417
OGLE-SMC-CEP-3899	1	0.8492209	0.210	0.219	3.983	0.066	2.040
OGLE-SMC-CEP-3900	F	3.3993577	0.401	0.456	4.629	0.234	3.048
OGLE-SMC-CEP-3901	1	0.7953251	0.421	0.328	4.019	0.109	1.815
OGLE-SMC-CEP-3902	F	3.9081829	0.712	0.486	4.490	0.284	2.806
OGLE-SMC-CEP-3903	1	0.9546349	0.410	0.312	4.156	0.101	1.877
OGLE-SMC-CEP-3904	1	2.0097245	0.195	0.065	4.483	0.000	-99.99
OGLE-SMC-CEP-3905	1	0.8608678	0.225	0.206	4.109	0.067	1.963
OGLE-SMC-CEP-3906	12	0.7036017	0.265	0.236	3.738	0.116	1.549
OGLE-SMC-CEP-3907	F	1.3992969	0.690	0.418	4.096	0.231	1.993
OGLE-SMC-CEP-3908	1	2.9368018	0.108	0.000	-99.99	0.052	4.679
OGLE-SMC-CEP-3909	F	1.8302155	0.508	0.481	4.286	0.335	2.492
OGLE-SMC-CEP-3910	F	1.5435216	0.480	0.471	4.195	0.315	2.223
OGLE-SMC-CEP-3911	F	2.9369912	0.778	0.525	4.350	0.319	2.448
OGLE-SMC-CEP-3912	1	1.7065254	0.169	0.173	4.594	0.036	3.662
OGLE-SMC-CEP-3913	1	3.0530175	0.239	0.109	3.409	0.032	6.117
OGLE-SMC-CEP-3914	F	1.6052339	0.576	0.495	4.228	0.352	2.278
OGLE-SMC-CEP-3915	F	3.5449309	0.561	0.489	4.759	0.266	3.292
OGLE-SMC-CEP-3916	1	1.1729736	0.246	0.203	4.317	0.052	2.341
OGLE-SMC-CEP-3917	1	1.2916223	0.341	0.269	4.349	0.098	2.328
OGLE-SMC-CEP-3918	1	0.6933616	0.227	0.221	3.634	0.118	1.476
OGLE-SMC-CEP-3919	F	2.0042649	0.710	0.527	4.274	0.381	2.430
OGLE-SMC-CEP-3920	1	1.6488849	0.303	0.206	4.385	0.041	3.125
OGLE-SMC-CEP-3921	F	2.5576908	0.578	0.522	4.363	0.339	2.652
OGLE-SMC-CEP-3922	F	2.0103458	0.643	0.519	4.311	0.366	2.549
OGLE-SMC-CEP-3923	F	1.6072698	0.442	0.443	4.262	0.313	2.383
OGLE-SMC-CEP-3924	F	3.0932587	0.397	0.453	4.585	0.240	2.965
OGLE-SMC-CEP-3925	F	3.8024810	0.696	0.495	4.537	0.291	2.889
OGLE-SMC-CEP-3926	F	1.6062640	0.440	0.428	4.236	0.292	2.231
OGLE-SMC-CEP-3927	F	32.9570408	0.541	0.356	5.377	0.186	4.450
OGLE-SMC-CEP-3928	F	1.9328267	0.808	0.511	4.139	0.369	2.203
OGLE-SMC-CEP-3929	F	2.5771239	0.807	0.530	4.236	0.313	2.318
OGLE-SMC-CEP-3930	1	1.0218637	0.291	0.307	4.503	0.081	2.171
OGLE-SMC-CEP-3931	F	2.8008442	0.548	0.519	4.467	0.313	2.796
OGLE-SMC-CEP-3932	F	3.5158948	0.558	0.506	4.570	0.298	2.957
OGLE-SMC-CEP-3933	F	3.6887652	0.594	0.498	4.608	0.295	3.003
OGLE-SMC-CEP-3934	F	7.1646284	0.313	0.364	5.248	0.092	3.988
OGLE-SMC-CEP-3935	F	6.5877147	0.320	0.238	5.077	0.069	3.440
OGLE-SMC-CEP-3936	F	3.2198341	0.525	0.503	4.570	0.296	2.910
OGLE-SMC-CEP-3937	F	1.6622775	0.760	0.499	4.154	0.363	2.205
OGLE-SMC-CEP-3938	F	2.4591208	0.352	0.429	4.536	0.214	2.718
OGLE-SMC-CEP-3939	F	2.7945255	0.544	0.503	4.549	0.301	2.884
OGLE-SMC-CEP-3940	F	5.9112464	0.542	0.420	4.649	0.155	2.837
OGLE-SMC-CEP-3941	F	2.6133779	0.709	0.540	4.361	0.350	2.604
OGLE-SMC-CEP-3942	F	1.9090002	0.803	0.505	4.199	0.376	2.263
OGLE-SMC-CEP-3943	F	6.1115725	0.550	0.461	4.815	0.208	3.283
OGLE-SMC-CEP-3944	1	2.1621252	0.215	0.064	5.205	0.033	4.864
OGLE-SMC-CEP-3945	F	1.2227134	0.289	0.357	4.193	0.213	2.236
OGLE-SMC-CEP-3946	1	0.9723262	0.478	0.363	4.163	0.121	2.112
OGLE-SMC-CEP-3947	F	1.9339230	0.858	0.528	4.472	0.360	2.688
OGLE-SMC-CEP-3948	F	1.2845348	0.472	0.457	4.161	0.290	2.058
OGLE-SMC-CEP-3949	1	0.8700000	0.368	0.330	4.042	0.097	1.990
OGLE-SMC-CEP-3950	F	2.7288307	0.783	0.544	4.351	0.340	2.550
OGLE-SMC-CEP-3951	1	3.2897782	0.241	0.132	4.266	0.087	1.203
OGLE-SMC-CEP-3952	F	1.2521048	0.746	0.474	4.026	0.308	1.881
OGLE-SMC-CEP-3953	1	1.0535308	0.347	0.271	4.493	0.077	2.309
OGLE-SMC-CEP-3954	1	1.0267324	0.228	0.249	4.121	0.065	2.137
OGLE-SMC-CEP-3955	1	1.0783067	0.377	0.292	4.312	0.091	2.198
OGLE-SMC-CEP-3956	2	0.7030611	0.049	0.000	-99.99	0.000	-99.99
OGLE-SMC-CEP-3958	F	2.8599455	0.597	0.524	4.483	0.322	2.767
OGLE-SMC-CEP-3959	F	24.2288326	0.202	0.367	4.514	0.170	3.204
OGLE-SMC-CEP-3960	F	1.1753494	0.607	0.465	4.139	0.313	1.963
OGLE-SMC-CEP-3961	F	1.2715033	0.467	0.449	4.190	0.286	2.088
OGLE-SMC-CEP-3962	F	3.6850945	0.546	0.493	4.643	0.284	3.097
OGLE-SMC-CEP-3963	F	2.6180896	0.762	0.509	4.283	0.295	2.283
OGLE-SMC-CEP-3964	1	0.8285878	0.438	0.338	4.017	0.123	1.936
OGLE-SMC-CEP-3965	F	1.6556898	0.750	0.505	4.141	0.369	2.173
OGLE-SMC-CEP-3966	F	1.2214428	0.421	0.423	4.212	0.271	2.101
OGLE-SMC-CEP-3967	12	0.8071342	0.251	0.288	3.922	0.112	1.976
OGLE-SMC-CEP-3968	F	1.9427780	0.798	0.521	4.141	0.343	2.186
OGLE-SMC-CEP-3969	F	1.2108719	0.305	0.397	4.111	0.186	2.136
OGLE-SMC-CEP-3970	F	1.1188206	0.734	0.458	3.932	0.296	1.731
OGLE-SMC-CEP-3971	1	1.7698520	0.301	0.189	4.498	0.038	3.162
OGLE-SMC-CEP-3972	1	2.5014355	0.267	0.091	4.385	0.012	4.569
OGLE-SMC-CEP-3973	1	1.5263478	0.283	0.176	4.623	0.026	1.824
OGLE-SMC-CEP-3974	F	3.1561366	0.755	0.507	4.433	0.324	2.613
OGLE-SMC-CEP-3975	F	2.3089172	0.734	0.494	4.187	0.288	2.147
OGLE-SMC-CEP-3976	F	11.1661092	0.439	0.069	4.855	0.153	1.519
OGLE-SMC-CEP-3977	1	1.5427536	0.246	0.151	4.740	0.054	3.821
OGLE-SMC-CEP-3978	F	11.9831215	0.546	0.234	4.409	0.102	5.958
OGLE-SMC-CEP-3979	1	2.8784486	0.238	0.119	3.828	0.044	6.188
OGLE-SMC-CEP-3980	F	1.8883627	0.753	0.539	4.542	0.361	2.824
OGLE-SMC-CEP-3981	1	1.8071463	0.316	0.163	4.687	0.046	4.159
OGLE-SMC-CEP-3982	1	2.7044066	0.117	0.068	5.530	0.000	-99.99
OGLE-SMC-CEP-3983	1	2.4202287	0.228	0.075	4.055	0.000	-99.99
OGLE-SMC-CEP-3984	12	0.7014240	0.306	0.235	3.825	0.085	2.004
OGLE-SMC-CEP-3985	F	12.1552601	0.473	0.175	5.210	0.120	2.531
OGLE-SMC-CEP-3986	F	1.6399441	0.555	0.475	4.228	0.340	2.304
OGLE-SMC-CEP-3987	1	3.3690761	0.233	0.148	4.110	0.086	0.887
OGLE-SMC-CEP-3988	F	1.3688456	0.403	0.432	4.214	0.265	2.143
OGLE-SMC-CEP-3989	1	0.8156215	0.411	0.336	4.188	0.093	2.158
OGLE-SMC-CEP-3990	F	3.2005596	0.484	0.488	4.597	0.280	2.994
OGLE-SMC-CEP-3991	1	1.3287837	0.310	0.239	4.425	0.094	2.620
OGLE-SMC-CEP-3992	1	1.1107505	0.366	0.287	4.356	0.088	2.218
OGLE-SMC-CEP-3993	F	3.0746240	0.701	0.530	4.444	0.336	2.656
OGLE-SMC-CEP-3994	F	10.1841685	0.345	0.173	4.736	0.102	3.994
OGLE-SMC-CEP-3995	F	1.5332024	0.590	0.470	4.215	0.339	2.193
OGLE-SMC-CEP-3996	F	1.8505448	0.367	0.477	4.278	0.315	2.511
OGLE-SMC-CEP-3997	F	3.2255846	0.631	0.412	4.424	0.170	2.536
OGLE-SMC-CEP-3998	F	3.4350580	0.748	0.499	4.425	0.312	2.620
OGLE-SMC-CEP-3999	1	1.6881572	0.334	0.211	4.475	0.043	3.317
OGLE-SMC-CEP-4000	1	2.9486796	0.237	0.078	3.607	0.071	5.711
OGLE-SMC-CEP-4001	1	2.5254686	0.077	0.041	3.579	0.000	-99.99
OGLE-SMC-CEP-4002	F	1.7952701	0.298	0.398	4.313	0.196	2.519
OGLE-SMC-CEP-4003	F	1.4036448	0.195	0.486	4.143	0.337	1.972
OGLE-SMC-CEP-4004	F	3.4539131	0.544	0.500	4.619	0.293	3.005
OGLE-SMC-CEP-4005	1	1.5975647	0.325	0.204	4.187	0.021	3.207
OGLE-SMC-CEP-4006	1	1.5379040	0.057	0.000	-99.99	0.000	-99.99
OGLE-SMC-CEP-4007	F	1.7700545	0.369	0.431	4.304	0.253	2.556
OGLE-SMC-CEP-4008	1	1.0966197	0.306	0.220	4.409	0.088	2.530
OGLE-SMC-CEP-4009	F	12.5762767	0.529	0.241	4.487	0.122	0.689
OGLE-SMC-CEP-4010	1	0.8029874	0.402	0.318	4.031	0.112	1.916
OGLE-SMC-CEP-4011	1	1.8146128	0.284	0.141	4.640	0.037	4.242
OGLE-SMC-CEP-4012	F	1.8634206	0.635	0.516	4.262	0.365	2.451
OGLE-SMC-CEP-4013	1	1.3522665	0.281	0.190	4.519	0.071	3.116
OGLE-SMC-CEP-4014	F	5.4614452	0.174	0.204	5.083	0.024	4.332
OGLE-SMC-CEP-4015	F	3.7888435	0.677	0.492	4.450	0.300	2.710
OGLE-SMC-CEP-4016	F	1.8631976	0.318	0.507	4.239	0.343	2.423
OGLE-SMC-CEP-4017	F	33.6214806	0.554	0.355	5.354	0.181	4.228
OGLE-SMC-CEP-4018	1	2.2427915	0.267	0.076	4.286	0.017	5.073
OGLE-SMC-CEP-4019	F	1.2583531	0.409	0.359	4.059	0.202	1.758
OGLE-SMC-CEP-4020	F	2.9917951	0.644	0.478	4.429	0.286	2.609
OGLE-SMC-CEP-4021	F	2.4989946	0.802	0.537	4.253	0.340	2.429
OGLE-SMC-CEP-4022	F	30.0227452	0.369	0.262	4.930	0.157	3.469
OGLE-SMC-CEP-4023	F	7.1814848	0.300	0.392	5.208	0.110	3.837
OGLE-SMC-CEP-4024	1	0.8670285	0.350	0.282	3.796	0.114	1.655
OGLE-SMC-CEP-4025	1	2.1998819	0.284	0.107	4.342	0.024	4.143
OGLE-SMC-CEP-4026	F	2.8720501	0.770	0.516	4.332	0.308	2.356
OGLE-SMC-CEP-4027	1	0.7883520	0.460	0.338	4.034	0.114	1.992
OGLE-SMC-CEP-4028	1	1.0428190	0.212	0.233	4.393	0.054	2.109
OGLE-SMC-CEP-4029	F	1.5673877	0.753	0.485	4.149	0.346	2.086
OGLE-SMC-CEP-4030	F	2.7103730	0.350	0.427	4.468	0.218	2.778
OGLE-SMC-CEP-4031	F	3.0439074	0.778	0.522	4.358	0.322	2.460
OGLE-SMC-CEP-4032	12	0.8002849	0.336	0.303	3.968	0.125	1.997
OGLE-SMC-CEP-4033	F	2.3150851	0.713	0.548	4.386	0.359	2.644
OGLE-SMC-CEP-4034	F	1.3456259	0.620	0.470	4.185	0.317	2.077
OGLE-SMC-CEP-4035	1	3.6271048	0.156	0.131	4.442	0.039	1.752
OGLE-SMC-CEP-4036	1	1.0859993	0.168	0.175	4.107	0.030	1.703
OGLE-SMC-CEP-4037	F	1.4240304	0.357	0.506	3.957	0.326	1.787
OGLE-SMC-CEP-4038	1	0.6593800	0.212	0.193	3.378	0.130	1.104
OGLE-SMC-CEP-4039	1	1.6720961	0.263	0.197	4.227	0.046	2.163
OGLE-SMC-CEP-4040	F	3.7169549	0.455	0.470	4.720	0.243	3.220
OGLE-SMC-CEP-4041	1	2.7356007	0.105	0.043	4.162	0.000	-99.99
OGLE-SMC-CEP-4042	F	14.5803158	0.541	0.240	5.251	0.127	3.154
OGLE-SMC-CEP-4043	F1	2.2388953	0.290	0.289	5.501	0.168	1.606
OGLE-SMC-CEP-4044	1	3.4423192	0.234	0.152	3.716	0.071	0.281
OGLE-SMC-CEP-4045	1	0.9150809	0.265	0.249	4.229	0.087	2.127
OGLE-SMC-CEP-4046	1	2.2488612	0.247	0.046	4.415	0.022	5.350
OGLE-SMC-CEP-4047	1	1.1166092	0.323	0.230	4.413	0.079	2.513
OGLE-SMC-CEP-4048	F	2.4496411	0.302	0.365	4.476	0.172	2.847
OGLE-SMC-CEP-4049	F	2.8742789	0.722	0.542	4.436	0.339	2.690
OGLE-SMC-CEP-4050	F	1.7361210	0.268	0.371	4.272	0.174	2.512
OGLE-SMC-CEP-4051	1	2.1003656	0.300	0.153	4.608	0.031	4.045
OGLE-SMC-CEP-4052	F	2.7776662	0.462	0.486	4.517	0.272	2.848
OGLE-SMC-CEP-4053	F	1.4154205	0.715	0.491	4.104	0.335	1.993
OGLE-SMC-CEP-4054	1	2.5695787	0.222	0.027	4.197	0.047	4.681
OGLE-SMC-CEP-4055	1	1.7764236	0.169	0.111	4.630	0.024	3.117
OGLE-SMC-CEP-4056	1	1.5802577	0.325	0.202	4.507	0.052	3.466
OGLE-SMC-CEP-4057	1	2.1943196	0.214	0.052	4.972	0.026	5.061
OGLE-SMC-CEP-4058	F	3.7109444	0.727	0.501	4.449	0.311	2.690
OGLE-SMC-CEP-4059	1	1.9282705	0.302	0.140	4.669	0.045	3.744
OGLE-SMC-CEP-4060	1	0.9862539	0.424	0.317	4.166	0.105	1.954
OGLE-SMC-CEP-4061	1	2.5738779	0.247	0.025	4.236	0.056	4.765
OGLE-SMC-CEP-4062	F	1.8318522	0.594	0.484	4.230	0.345	2.307
OGLE-SMC-CEP-4063	1	1.6511535	0.318	0.210	4.301	0.024	3.037
OGLE-SMC-CEP-4064	F	1.2304800	0.353	0.426	4.137	0.235	1.995
OGLE-SMC-CEP-4065	F	3.0078149	0.754	0.520	4.493	0.334	2.681
OGLE-SMC-CEP-4066	1	3.1037623	0.209	0.098	3.816	0.019	5.875
OGLE-SMC-CEP-4067	1	3.2134615	0.251	0.145	3.715	0.042	0.290
OGLE-SMC-CEP-4068	1	2.0106284	0.276	0.093	4.705	0.024	5.102
OGLE-SMC-CEP-4069	F	1.3008747	0.746	0.488	4.028	0.311	1.909
OGLE-SMC-CEP-4070	F	3.5790415	0.290	0.389	4.613	0.165	3.041
OGLE-SMC-CEP-4071	F	2.9608064	0.784	0.528	4.356	0.322	2.479
OGLE-SMC-CEP-4072	1	1.9678887	0.127	0.054	4.529	0.000	-99.99
OGLE-SMC-CEP-4073	1	0.9460841	0.373	0.307	4.101	0.084	1.958
OGLE-SMC-CEP-4074	1	1.7897417	0.314	0.187	4.543	0.041	3.353
OGLE-SMC-CEP-4075	1	0.8063079	0.287	0.275	4.152	0.094	2.054
OGLE-SMC-CEP-4076	F	3.8326248	0.712	0.487	4.493	0.284	2.805
OGLE-SMC-CEP-4077	F	5.9383731	0.246	0.337	5.116	0.071	3.909
OGLE-SMC-CEP-4078	F	3.5173623	0.163	0.193	4.903	0.000	-99.99
OGLE-SMC-CEP-4079	F	4.0275110	0.425	0.452	4.699	0.231	3.173
OGLE-SMC-CEP-4080	1	0.8341023	0.220	0.192	4.100	0.035	2.109
OGLE-SMC-CEP-4081	1	0.6562424	0.215	0.156	3.443	0.132	0.836
OGLE-SMC-CEP-4082	F	3.1639386	0.655	0.507	4.566	0.322	2.900
OGLE-SMC-CEP-4083	F	7.6072290	0.267	0.385	5.172	0.173	3.411
OGLE-SMC-CEP-4084	F	3.0746677	0.661	0.520	4.512	0.331	2.784
OGLE-SMC-CEP-4085	F	7.1248374	0.189	0.258	5.603	0.024	4.421
OGLE-SMC-CEP-4086	F	1.4289134	0.280	0.379	4.171	0.197	2.100
OGLE-SMC-CEP-4087	F	2.1270601	0.473	0.486	4.324	0.307	2.582
OGLE-SMC-CEP-4088	F	1.2926057	0.605	0.451	4.111	0.295	2.003
OGLE-SMC-CEP-4089	F	2.4114232	0.758	0.510	4.203	0.294	2.224
OGLE-SMC-CEP-4090	1	2.9071696	0.225	0.110	3.888	0.098	0.344
OGLE-SMC-CEP-4091	F	9.1585273	0.365	0.212	5.894	0.143	5.514
OGLE-SMC-CEP-4092	1	1.0409483	0.397	0.300	4.270	0.100	2.040
OGLE-SMC-CEP-4093	1	0.9138929	0.342	0.318	4.175	0.096	2.010
OGLE-SMC-CEP-4094	F	1.3958846	0.788	0.493	4.071	0.324	2.009
OGLE-SMC-CEP-4095	F	3.1093251	0.604	0.513	4.563	0.321	2.889
OGLE-SMC-CEP-4096	1	0.4872170	0.435	0.362	4.029	0.108	2.131
OGLE-SMC-CEP-4097	1	2.4073246	0.276	0.088	4.489	0.017	5.087
OGLE-SMC-CEP-4098	F	1.4650914	0.327	0.392	4.295	0.242	2.359
OGLE-SMC-CEP-4099	F	1.5442269	0.574	0.477	4.208	0.344	2.250
OGLE-SMC-CEP-4100	1	1.1750787	0.348	0.274	4.303	0.080	2.185
OGLE-SMC-CEP-4101	1	1.7298293	0.088	0.113	4.989	0.036	3.697
OGLE-SMC-CEP-4102	F	1.2813700	0.464	0.435	4.198	0.290	2.081
OGLE-SMC-CEP-4103	1	0.6355491	0.444	0.278	3.884	0.128	1.549
OGLE-SMC-CEP-4104	1	0.9632080	0.389	0.303	4.115	0.080	1.892
OGLE-SMC-CEP-4105	1	3.2425009	0.212	0.115	3.935	0.089	0.761
OGLE-SMC-CEP-4106	F	1.7719197	0.807	0.508	4.174	0.366	2.247
OGLE-SMC-CEP-4107	1	1.0317270	0.291	0.233	4.228	0.056	2.134
OGLE-SMC-CEP-4108	F	2.4505320	0.705	0.478	4.228	0.271	2.172
OGLE-SMC-CEP-4109	1	1.0700642	0.176	0.144	4.167	0.023	-99.99
OGLE-SMC-CEP-4110	1	0.8721915	0.424	0.326	4.053	0.103	1.858
OGLE-SMC-CEP-4111	F	2.7787718	0.584	0.523	4.441	0.326	2.760
OGLE-SMC-CEP-4112	1	2.0628857	0.204	0.059	5.536	0.039	4.646
OGLE-SMC-CEP-4113	1	0.8503155	0.194	0.199	4.092	0.068	1.728
OGLE-SMC-CEP-4114	1	1.7630276	0.324	0.206	4.470	0.034	3.042
OGLE-SMC-CEP-4115	F	1.3132972	0.414	0.446	4.204	0.279	2.149
OGLE-SMC-CEP-4116	F	1.7851782	0.745	0.509	4.175	0.374	2.252
OGLE-SMC-CEP-4117	F	1.6364284	0.679	0.501	4.149	0.377	2.168
OGLE-SMC-CEP-4118	1	1.7109254	0.039	0.000	-99.99	0.000	-99.99
OGLE-SMC-CEP-4119	1	3.0481895	0.248	0.119	3.692	0.030	5.931
